,Departamento,Capital,Barrio,long,lat
75,HUILA,NEIVA (CT),VEREDA LA PRADERA,-75.2889027946037,2.95734635
76,HUILA,NEIVA (CT),LOS ANDAQUIES,-75.30105,2.9402607000000005
77,HUILA,NEIVA (CT),LA RIVIERA,-75.29505571066352,2.96527785
78,HUILA,NEIVA (CT),SAN NICOLAS,-75.30180447225449,2.9416507000000003
79,HUILA,NEIVA (CT),VILLA DEL RIO,-75.3045271,2.9388985
80,HUILA,NEIVA (CT),EL BOSQUE,-75.28642798019823,2.94699625
81,HUILA,NEIVA (CT),GUILLERMO PLAZAS ALCID,-75.2803132783712,2.9360596
82,HUILA,NEIVA (CT),LA FLORIDA,-75.2673584,2.9214901
83,HUILA,NEIVA (CT),VENTILADOR,-75.2753064,2.9231694
84,HUILA,NEIVA (CT),CARACOLI,-75.297721,2.9317121
85,HUILA,NEIVA (CT),CAMINO REAL,-75.2858549656206,2.9519752
86,HUILA,NEIVA (CT),MONUMENTO LOS POTROS,-75.29492309999998,2.9273083
87,HUILA,NEIVA (CT),LA AMISTAD,-75.2514139,2.951457
88,HUILA,NEIVA (CT),BELLA VISTA,-75.2891733,2.9263127
89,HUILA,NEIVA (CT),LA PAZ,-75.27927868657653,2.96047925
90,HUILA,NEIVA (CT),LOS ARRAYANES,-75.2663071,2.9162105
91,HUILA,NEIVA (CT),TORRES DE LA CAMILA,-75.3042687130015,2.9431188500000003
92,HUILA,NEIVA (CT),TERCER MILENIO,-75.2888502,2.9657123
93,HUILA,NEIVA (CT),VILLA REGINA,-75.25628909999998,2.9366193
94,HUILA,NEIVA (CT),VILLA MILENA,-75.26127337777693,2.93146815
95,HUILA,NEIVA (CT),LA INMACULADA,-75.29396340000002,2.9668547000000003
96,HUILA,NEIVA (CT),NEIVA YA,-75.23977459999998,2.9424483
97,HUILA,NEIVA (CT),EL PROGRESO,-75.2927725,2.9709262
98,HUILA,NEIVA (CT),MADRIGAL,-75.29203537856543,2.96773735
99,HUILA,NEIVA (CT),SANTANDER,-75.28914445079471,2.9263276
100,HUILA,NEIVA (CT),BELLAVISTA,-75.2692897,2.9107244
101,HUILA,NEIVA (CT),VEREDA SAN ANTONIO,-75.2891733,2.9263127
102,HUILA,NEIVA (CT),COMUNEROS,-75.29217796490423,2.92632375
103,HUILA,NEIVA (CT),ANTONIO NARIÑO,-75.256407,2.9502502
104,HUILA,NEIVA (CT),SANTA ANA,-75.2891733,2.9263127
105,HUILA,NEIVA (CT),LA VORAGINE,-75.29685181166721,2.9691559
106,HUILA,NEIVA (CT),EL PRADO,-75.2891733,2.9263127
107,HUILA,NEIVA (CT),PABLO VI,-75.2514797,2.9461984
108,HUILA,NEIVA (CT),BOSQUES DE SAN LUIS,-75.26344832075227,2.8962951
109,HUILA,NEIVA (CT),VILLA ROSA,-75.2572203,2.9409284
110,HUILA,NEIVA (CT),VILLA CONSTANZA,-75.30990759999997,2.9563858
111,HUILA,NEIVA (CT),LAS MARGARITAS,-75.2559444,2.8894429
112,HUILA,NEIVA (CT),LOS GIRASOLES,-75.25692036366783,2.9437610000000003
113,HUILA,NEIVA (CT),LOS ROSALES,-75.29065216421324,2.96422675
114,HUILA,NEIVA (CT),ESTADIO,-75.2891733,2.9263127
115,HUILA,NEIVA (CT),LA ARBOLEDA,-75.2891733,2.9263127
116,HUILA,NEIVA (CT),SANTA MONICA,-75.29077915309651,2.95471295
117,HUILA,NEIVA (CT),EL ROSAL,-75.2774195,2.9553259
118,HUILA,NEIVA (CT),ARBOLEDA REAL,-75.28851571164867,2.9636515
119,HUILA,NEIVA (CT),YAHAIRA,-75.28461274091535,2.95405395
120,HUILA,NEIVA (CT),ENCENILLO,-75.2687251,2.9060781
121,HUILA,NEIVA (CT),EL MADRIGAL,-75.29203537856543,2.96773735
122,HUILA,NEIVA (CT),VEREDA CHAPINERO,-75.2840547,2.9343874
123,HUILA,NEIVA (CT),LOS ALAMOS,-75.2891733,2.9263127
124,HUILA,NEIVA (CT),BAJO CHICALA,-75.2978258,2.9650119
