,Departamento,Capital,Barrio,long,lat
66,SUCRE,SINCELEJO (CT),PUERTA ROJA,-75.3881304,9.3124948
67,SUCRE,SINCELEJO (CT),LOS LAURELES,-75.4155571,9.315505300000002
68,SUCRE,SINCELEJO (CT),EL PRADO,-75.3958868,9.3111057
69,SUCRE,SINCELEJO (CT),URB. CENTRAL,-75.39603079999998,9.2944746
70,SUCRE,SINCELEJO (CT),SIMON BOLIVAR,-75.38764809999998,9.2873105
71,SUCRE,SINCELEJO (CT),BOGOTA,-75.38236500000002,9.294715
72,SUCRE,SINCELEJO (CT),CALLE NARIÑO,-75.39622340000003,9.3016281
73,SUCRE,SINCELEJO (CT),LA VEGA,-75.3964936,9.3171166
74,SUCRE,SINCELEJO (CT),CIUDAD SATELITE,-75.414424,9.2959857
75,SUCRE,SINCELEJO (CT),GAITAN,-75.4039987,9.2842427
76,SUCRE,SINCELEJO (CT),EL BONGO,-75.40119240000001,9.3088427
77,SUCRE,SINCELEJO (CT),LIBERTAD,-75.38261209999997,9.313872
78,SUCRE,SINCELEJO (CT),VALLEJO,-75.4120924,9.3060854
79,SUCRE,SINCELEJO (CT),DULCE NOMBRE,-75.38771009999998,9.3090881
80,SUCRE,SINCELEJO (CT),17 DE SEPTIEMBRE,-75.4080797,9.3171837
81,SUCRE,SINCELEJO (CT),SANTA CATALINA,-75.40558359999999,9.2995692
82,SUCRE,SINCELEJO (CT),BOLIVAR,-75.3965315,9.304888
83,SUCRE,SINCELEJO (CT),NUEVO MAJAGUAL,-75.3985323,9.2945048
84,SUCRE,SINCELEJO (CT),MEDIA LUNA,-75.4108517,9.3109821
85,SUCRE,SINCELEJO (CT),CALLE SANTANDER,-75.3955191,9.301604800000002
86,SUCRE,SINCELEJO (CT),FATIMA,-75.3973137,9.3101862
87,SUCRE,SINCELEJO (CT),SANTA FE,-75.39814840000003,9.2965853
88,SUCRE,SINCELEJO (CT),CIUDADELA UNIVERSITARIA,-75.3897981,9.3178662
89,SUCRE,SINCELEJO (CT),CIUDAD JARDIN,-75.3904577,9.2976034
90,SUCRE,SINCELEJO (CT),INDEPENDENCIA,-75.41297440000002,9.2780758
91,SUCRE,SINCELEJO (CT),CIELO AZUL,-75.398376,9.3179558
92,SUCRE,SINCELEJO (CT),MEDELLIN,-75.375636,9.3027834
93,SUCRE,SINCELEJO (CT),JOSE GERMAN,-75.394595,9.290647300000002
94,SUCRE,SINCELEJO (CT),LA CAMPIÑA,-75.38748829999999,9.289588
95,SUCRE,SINCELEJO (CT),EL ZUMBADO,-75.3916478,9.2944
96,SUCRE,SINCELEJO (CT),BARLOVENTO,-75.41081379999999,9.2914729
97,SUCRE,SINCELEJO (CT),PORVENIR,-75.38423780000002,9.3115823
98,SUCRE,SINCELEJO (CT),SECTOR CECAR,-75.3688867,9.3086836
99,SUCRE,SINCELEJO (CT),EL RECREO,-75.38682879999998,9.3070104
100,SUCRE,SINCELEJO (CT),UNIVERSIDAD DE SUCRE,-75.38739162940914,9.3167668
101,SUCRE,SINCELEJO (CT),SANTA MARIA,-75.40549449999997,9.3066191
102,SUCRE,SINCELEJO (CT),PETACA,-75.39334620000002,9.3053401
103,SUCRE,SINCELEJO (CT),NUEVO MEXICO,-75.3987941,9.2904665
104,SUCRE,SINCELEJO (CT),SANTANDER,-75.38597611808619,9.2847425
105,SUCRE,SINCELEJO (CT),VILLA PAZ,-75.417172,9.3067205
106,SUCRE,SINCELEJO (CT),VILLA CARMELA,-75.3931699,9.3189351
107,SUCRE,SINCELEJO (CT),28 DE MAYO,-75.3962798,9.299488
108,SUCRE,SINCELEJO (CT),SINCELEJITO,-75.37467109999999,9.3033137
109,SUCRE,SINCELEJO (CT),OLAYA HERRERA,-75.3817321,9.287004199999998
110,SUCRE,SINCELEJO (CT),EL ROSARIO,-75.4042028,9.3164945
111,SUCRE,SINCELEJO (CT),6 DE ENERO,-75.39309240000001,9.3150238
112,SUCRE,SINCELEJO (CT),VILLA ANGELA,-75.39026559999998,9.3279165
113,SUCRE,SINCELEJO (CT),LA BUCARAMANGA,-75.4045532,9.2971406
114,SUCRE,SINCELEJO (CT),SAN MIGUEL,-75.3710047,9.3170646
115,SUCRE,SINCELEJO (CT),EL PORVENIR,-75.38423780000002,9.3115823
116,SUCRE,SINCELEJO (CT),URB. VITAR,-75.4061915,9.305812800000002
117,SUCRE,SINCELEJO (CT),TIERRA LINDA,-75.4027814,9.2913653
118,SUCRE,SINCELEJO (CT),TEATRO MUNICIPAL,-75.39214879191795,9.302146
119,SUCRE,SINCELEJO (CT),EL POBLADO,-75.38230229999998,9.2785644
120,SUCRE,SINCELEJO (CT),ANTONIO NARIÑO,-75.38633850000002,9.2819035
121,SUCRE,SINCELEJO (CT),CALIFORNIA,-75.39933979999998,9.306644300000002
122,SUCRE,SINCELEJO (CT),BELLA VISTA,-75.3774963,9.2916721
123,SUCRE,SINCELEJO (CT),CALLE DEL COMERCIO,-75.39546240000001,9.3001747
