,Departamento,Capital,Barrio,long,lat
168,CALDAS,MANIZALES (CT),PIO XII,-75.5002069,5.0489445
170,CALDAS,MANIZALES (CT),MALTERIA,-75.42827249999999,5.0390361
171,CALDAS,MANIZALES (CT),ALHAMBRA,-75.45677843117645,5.03911875
175,CALDAS,MANIZALES (CT),SANCANCIO,-75.49792579999999,5.0479308
179,CALDAS,MANIZALES (CT),BAJO CORINTO,-75.5148734,5.0845133
183,CALDAS,MANIZALES (CT),VILLA KEMPIS,-75.52963738441369,5.0545924000000015
184,CALDAS,MANIZALES (CT),CERRO DE ORO,-75.47594029999999,5.0585748
185,CALDAS,MANIZALES (CT),LOS CAMBULOS,-75.5066868,5.050055400000001
187,CALDAS,MANIZALES (CT),GONZALEZ,-75.50391429999999,5.0597659
190,CALDAS,MANIZALES (CT),PRADO,-75.5057116,5.0607569
193,CALDAS,MANIZALES (CT),MALHABAR,-75.5024516,5.046948400000001
195,CALDAS,MANIZALES (CT),JUANCHITO,-75.44845887226602,5.0342843
200,CALDAS,MANIZALES (CT),BAJA SUIZA,-75.47960359999999,5.0553557
206,CALDAS,MANIZALES (CT),SAN LUIS,-75.5084167,5.050984099999999
210,CALDAS,MANIZALES (CT),PERSIA,-75.5029931,5.0583306
211,CALDAS,MANIZALES (CT),CAMELIA,-75.4851793,5.0517894
212,CALDAS,MANIZALES (CT),VILLA LUZ,-75.4789811,5.0660517
221,CALDAS,MANIZALES (CT),VILLAMARIA,-75.51512579999999,5.0449697
225,CALDAS,MANIZALES (CT),AGUACATE,-75.5173198,5.068110400000001
226,CALDAS,MANIZALES (CT),BARRIO MORROGACHO,-75.5376986,5.0750446
231,CALDAS,MANIZALES (CT),EL TREBOL,-75.4790836,5.0401262000000004
232,CALDAS,MANIZALES (CT),EL PEÑON,-75.52666218584906,5.05956345
233,CALDAS,MANIZALES (CT),SECTOR SENA,-75.45038549242021,5.0315645
234,CALDAS,MANIZALES (CT),PUERTA DEL SOL,-75.5127064,5.0842922
241,CALDAS,MANIZALES (CT),LA CAROLITA,-75.48749131329645,5.06681325
246,CALDAS,MANIZALES (CT),SECTOR UNIVERSIDAD DE MANIZALES,-75.51967083341489,5.076992799999998
249,CALDAS,MANIZALES (CT),RAVASCO,-75.49619137550606,5.0600443
253,CALDAS,MANIZALES (CT),SECTOR ICBF,-75.5051624,5.0657623
257,CALDAS,MANIZALES (CT),CERROS DE LA ALHAMBRA,-75.4589385562985,5.04134575
264,CALDAS,MANIZALES (CT),LA MONTAÑA,-75.5173198,5.068110400000001
267,CALDAS,MANIZALES (CT),SAUCES,-75.48687059617349,5.0637073
268,CALDAS,MANIZALES (CT),GUAYACANES,-75.48854370000001,5.0561563
277,CALDAS,MANIZALES (CT),BAJO NEVADO,-75.5147688,5.060339900000001
278,CALDAS,MANIZALES (CT),RESIDENCIAS MANIZALES,-75.520707468898,5.0711796
280,CALDAS,MANIZALES (CT),MORROGACHO,-75.5376986,5.0750446
281,CALDAS,MANIZALES (CT),RUTA 30,-75.5009673,5.0557335
282,CALDAS,MANIZALES (CT),MONTANA,-75.5173198,5.068110400000001
284,CALDAS,MANIZALES (CT),SECTOR LAS VALLAS,-75.5189514,5.0782528
288,CALDAS,MANIZALES (CT),CONJUNTO CAMPOHERMOSO,-75.52181307905717,5.075053700000001
289,CALDAS,MANIZALES (CT),SECTOR TERRAZAS DEL RIO,-75.48789437120962,5.06525315
303,CALDAS,MANIZALES (CT),VDA LA ESPERANZA,-75.5173198,5.068110400000001
304,CALDAS,MANIZALES (CT),SECTOR MULTICENTRO ESTRELLA,-75.48902137310644,5.06048915
305,CALDAS,MANIZALES (CT),BOSQUES DE NIZA,-75.4737175,5.058778
307,CALDAS,MANIZALES (CT),BOSQUES DEL ENCENILLO,-75.50073542367033,5.078154700000002
310,CALDAS,MANIZALES (CT),RINCON DEL TREBOL,-75.47848431021194,5.03987095
313,CALDAS,MANIZALES (CT),SECTOR COLISEO MENOR,-75.48861634949162,5.0559636
323,CALDAS,MANIZALES (CT),SECTOR SABINAS,-75.4176126,5.033987799999999
326,CALDAS,MANIZALES (CT),BARRIO LA ESTACION,-75.5173198,5.068110400000001
328,CALDAS,MANIZALES (CT),TORRES DE NIZA,-75.47177268712815,5.0588321
332,CALDAS,MANIZALES (CT),PALO NEGRO,-75.50809840000001,5.052262799999999
334,CALDAS,MANIZALES (CT),TERMINAL DE TRANSPORTES,-75.50629280044058,5.049302750000002
350,CALDAS,MANIZALES (CT),SECTOR ALMACEN PARIS,-75.5154432,5.070489599999999
355,CALDAS,MANIZALES (CT),SECTOR COLDEPORTES,-75.5000339,5.064737200000001
365,CALDAS,MANIZALES (CT),ALAMEDA,-75.52044612649078,5.07498565
367,CALDAS,MANIZALES (CT),EL ZANCUDO,-75.4311085,5.0607655
368,CALDAS,MANIZALES (CT),VIA A GALLINAZO,-75.4545145,5.0287602
375,CALDAS,MANIZALES (CT),SECTOR LUSITANIA,-75.47756209999999,5.0307662
376,CALDAS,MANIZALES (CT),BARRIO CORINTO,-75.5148734,5.0845133
378,CALDAS,MANIZALES (CT),BOSQUES DEL TREBOL,-75.48059627258843,5.0404203
380,CALDAS,MANIZALES (CT),POTRO ROJO,-75.4247958,5.0388933
