,Departamento,Capital,Barrio,long,lat
315,TOLIMA,IBAGUÉ (CT),POPULAR,-75.23863905462109,4.4429387
319,TOLIMA,IBAGUÉ (CT),LA GAITANA,-75.2443073,4.447068799999999
322,TOLIMA,IBAGUÉ (CT),LA PAZ,-75.23438879999999,4.4575835999999995
325,TOLIMA,IBAGUÉ (CT),SANTA CRUZ,-75.14255974761579,4.45234225
330,TOLIMA,IBAGUÉ (CT),ALAMEDA,-75.1977326090976,4.437779099999999
334,TOLIMA,IBAGUÉ (CT),RINCON MARGARITAS,-75.18407624238597,4.44215335
336,TOLIMA,IBAGUÉ (CT),GARZON,-75.24183125061496,4.44662505
340,TOLIMA,IBAGUÉ (CT),EL CAMPESTRE (CIUDADELA),-75.16216341652006,4.40573245
342,TOLIMA,IBAGUÉ (CT),ANTONIO NARIÑO,-75.22127490000001,4.4449055
346,TOLIMA,IBAGUÉ (CT),ANDALUCIA,-75.18105559094022,4.43739585
351,TOLIMA,IBAGUÉ (CT),LA ISLA (13),-75.20539770735691,4.3207618
352,TOLIMA,IBAGUÉ (CT),SAN PEDRO ALEJANDRINO,-75.2315224,4.435588200000001
354,TOLIMA,IBAGUÉ (CT),RINCON DEL VERGEL,-75.19245032983247,4.44990935
357,TOLIMA,IBAGUÉ (CT),JARDIN PORVENIR,-75.2409348,4.4449879
361,TOLIMA,IBAGUÉ (CT),ARKALENA,-75.2118647,4.4318383
370,TOLIMA,IBAGUÉ (CT),SAN CAYETANO,-75.221264,4.434385400000001
372,TOLIMA,IBAGUÉ (CT),METAIMA II,-75.21323646219656,4.4330115999999995
373,TOLIMA,IBAGUÉ (CT),MUSICALIA,-75.1797198672553,4.4368295500000015
375,TOLIMA,IBAGUÉ (CT),FLORESTA (SALADO),-75.1620179,4.448445099999999
376,TOLIMA,IBAGUÉ (CT),TRIUNFO (6),-75.20734562614314,4.47045365
381,TOLIMA,IBAGUÉ (CT),VILLA MARIA,-75.2430012,4.4446595
399,TOLIMA,IBAGUÉ (CT),SAN MARTIN,-75.2430012,4.4446595
400,TOLIMA,IBAGUÉ (CT),MANANTIAL,-75.2430012,4.4446595
413,TOLIMA,IBAGUÉ (CT),CALATAYUD,-75.18933348179998,4.442851999999999
414,TOLIMA,IBAGUÉ (CT),AVENIDA,-75.2422079,4.4375668
420,TOLIMA,IBAGUÉ (CT),TAHITI,-75.19103345399857,4.42926645
437,TOLIMA,IBAGUÉ (CT),LA BALSA,-75.1889916,4.4478029999999995
443,TOLIMA,IBAGUÉ (CT),LLANO LARGO,-75.2521877,4.4232254
462,TOLIMA,IBAGUÉ (CT),PLAZAS DEL BOSQUE,-75.1977875,4.447435700000001
468,TOLIMA,IBAGUÉ (CT),CIUDADELA EL PORVENIR,-75.14173984059039,4.452504599999999
473,TOLIMA,IBAGUÉ (CT),ALBANIA,-75.2457381,4.431858900000001
476,TOLIMA,IBAGUÉ (CT),POBLADO,-75.17699565593948,4.4162797000000005
479,TOLIMA,IBAGUÉ (CT),SORRENTO,-75.211158,4.4481082999999995
482,TOLIMA,IBAGUÉ (CT),BELLAVISTA,-75.2158541,4.4100528
492,TOLIMA,IBAGUÉ (CT),LA ISLA,-75.2351441895401,4.43802115
494,TOLIMA,IBAGUÉ (CT),CHICALA II,-75.18533808799577,4.44797505
498,TOLIMA,IBAGUÉ (CT),TOSCANA,-75.2052463852935,4.4406903500000015
505,TOLIMA,IBAGUÉ (CT),DARIO ECHANDIA (13),-75.2272908448242,4.4320624
507,TOLIMA,IBAGUÉ (CT),CALUCAIMA,-75.1468298383566,4.453638400000001
513,TOLIMA,IBAGUÉ (CT),PAN DE AZUCAR,-75.2375043,4.4516931
515,TOLIMA,IBAGUÉ (CT),INTERLAKEN (3),-75.2342252,4.4444534
524,TOLIMA,IBAGUÉ (CT),TIERRA LINDA,-75.20400505180713,4.44444
529,TOLIMA,IBAGUÉ (CT),BARLOVENTO,-75.1992197,4.438721299999999
536,TOLIMA,IBAGUÉ (CT),LA SAMARIA,-75.17672622068781,4.4250306
545,TOLIMA,IBAGUÉ (CT),UNIVERSIDAD DEL TOLIMA,-75.21333392035076,4.427565
548,TOLIMA,IBAGUÉ (CT),EL DORADO,-75.134441396594,4.455559200000001
553,TOLIMA,IBAGUÉ (CT),LA VICTORIA,-75.2203377,4.3206265
556,TOLIMA,IBAGUÉ (CT),CHICALA I,-75.18533808799577,4.44797505
557,TOLIMA,IBAGUÉ (CT),LLANO LARGO (13),-75.2521877,4.4232254
561,TOLIMA,IBAGUÉ (CT),GIRASOL,-75.1878241794228,4.4504218
570,TOLIMA,IBAGUÉ (CT),DARIO ECHANDIA,-75.2272908448242,4.4320624
575,TOLIMA,IBAGUÉ (CT),CALLE LARGA,-75.2430012,4.4446595
578,TOLIMA,IBAGUÉ (CT),BOSQUES DE FONDERELLA,-75.17158309999999,4.446183400000001
590,TOLIMA,IBAGUÉ (CT),VILLA VALENTINA,-75.2169447,4.440858
593,TOLIMA,IBAGUÉ (CT),VIÑA DE CALAMBEO,-75.22860340000001,4.4507272
