,Departamento,Capital,Barrio,long,lat
3,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),BARRIO EL CENTRO,-72.6426515,2.5716141
33,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),BARRIO ARAZA,-72.64775920000001,2.5561525
65,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),BELEN DE LA PAZ,-72.62997774819887,2.5769116000000003
